FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
24873,20121128,5,6,1,67,189,Nov 28 2012 12:00AM
24874,20121128,5,6,1,68,142,Nov 28 2012 12:00AM
24875,20121128,5,6,1,69,41,Nov 28 2012 12:00AM
24876,20121128,5,6,1,71,61,Nov 28 2012 12:00AM
24877,20121128,5,6,1,72,295,Nov 28 2012 12:00AM
24878,20121128,5,6,1,73,272,Nov 28 2012 12:00AM
24879,20121128,5,6,1,74,268,Nov 28 2012 12:00AM
24880,20121128,5,6,1,76,2645,Nov 28 2012 12:00AM
24881,20121128,5,6,1,77,595,Nov 28 2012 12:00AM
24882,20121128,5,6,1,78,177,Nov 28 2012 12:00AM
24883,20121128,5,6,1,80,687,Nov 28 2012 12:00AM
24884,20121128,5,6,1,81,425,Nov 28 2012 12:00AM
24885,20121128,5,6,1,82,42,Nov 28 2012 12:00AM
24886,20121128,5,6,1,83,147,Nov 28 2012 12:00AM
24887,20121128,5,6,1,84,125,Nov 28 2012 12:00AM
24888,20121128,5,6,1,85,118,Nov 28 2012 12:00AM
24889,20121128,5,6,1,87,608,Nov 28 2012 12:00AM
24890,20121128,5,6,1,89,163,Nov 28 2012 12:00AM
24891,20121128,5,6,1,90,251,Nov 28 2012 12:00AM
24892,20121128,5,6,1,91,-201,Nov 28 2012 12:00AM
24893,20121128,5,6,1,92,334,Nov 28 2012 12:00AM
24894,20121128,5,6,1,94,32604,Nov 28 2012 12:00AM
24895,20121128,5,6,1,96,9,Nov 28 2012 12:00AM
24896,20121128,5,6,1,97,1043,Nov 28 2012 12:00AM
24897,20121128,5,6,1,99,43000,Nov 28 2012 12:00AM
24898,20121128,5,6,1,101,393699,Nov 28 2012 12:00AM
24899,20121128,5,7,1,4,484178,Nov 28 2012 12:00AM
24900,20121128,5,7,1,6,697138,Nov 28 2012 12:00AM
24901,20121128,5,7,1,7,18811,Nov 28 2012 12:00AM
24902,20121128,5,7,1,8,13942,Nov 28 2012 12:00AM
24903,20121128,5,7,1,13,112936,Nov 28 2012 12:00AM
24904,20121128,5,7,1,14,75290,Nov 28 2012 12:00AM
24905,20121128,5,7,1,15,128273,Nov 28 2012 12:00AM
24906,20121128,5,7,1,18,10701,Nov 28 2012 12:00AM
24907,20121128,5,7,1,19,34101,Nov 28 2012 12:00AM
24908,20121128,5,7,1,20,11343,Nov 28 2012 12:00AM
24909,20121128,5,7,1,21,49687,Nov 28 2012 12:00AM
24910,20121128,5,7,1,22,9180,Nov 28 2012 12:00AM
24911,20121128,5,7,1,23,3752,Nov 28 2012 12:00AM
24912,20121128,5,7,1,24,20579,Nov 28 2012 12:00AM
24913,20121128,5,7,1,28,17999,Nov 28 2012 12:00AM
24914,20121128,5,7,1,29,157602,Nov 28 2012 12:00AM
24915,20121128,5,7,1,31,45844,Nov 28 2012 12:00AM
24916,20121128,5,7,1,32,23045,Nov 28 2012 12:00AM
24917,20121128,5,7,1,33,22025,Nov 28 2012 12:00AM
24918,20121128,5,7,1,34,47823,Nov 28 2012 12:00AM
24919,20121128,5,7,1,35,89077,Nov 28 2012 12:00AM
24920,20121128,5,7,1,37,88789,Nov 28 2012 12:00AM
24921,20121128,5,7,1,38,28931,Nov 28 2012 12:00AM
24922,20121128,5,7,1,39,47642,Nov 28 2012 12:00AM
24923,20121128,5,7,1,40,26267,Nov 28 2012 12:00AM
24924,20121128,5,7,1,43,-277997,Nov 28 2012 12:00AM
24925,20121128,5,7,1,46,1.4556e+006,Nov 28 2012 12:00AM
24926,20121128,5,7,1,100,17999,Nov 28 2012 12:00AM
24927,20121128,6,1,1,60,20344,Nov 28 2012 12:00AM
24928,20121128,6,1,1,61,2296,Nov 28 2012 12:00AM
24929,20121128,6,1,1,62,1461,Nov 28 2012 12:00AM
24930,20121128,6,1,1,65,230,Nov 28 2012 12:00AM
24931,20121128,6,1,1,66,209,Nov 28 2012 12:00AM
24932,20121128,6,1,1,67,106,Nov 28 2012 12:00AM
24933,20121128,6,1,1,68,79,Nov 28 2012 12:00AM
24934,20121128,6,1,1,69,23,Nov 28 2012 12:00AM
24935,20121128,6,1,1,71,34,Nov 28 2012 12:00AM
24936,20121128,6,1,1,73,152,Nov 28 2012 12:00AM
24937,20121128,6,1,1,74,151,Nov 28 2012 12:00AM
24938,20121128,6,1,1,76,186,Nov 28 2012 12:00AM
24939,20121128,6,1,1,77,333,Nov 28 2012 12:00AM
24940,20121128,6,1,1,78,96,Nov 28 2012 12:00AM
24941,20121128,6,1,1,80,361,Nov 28 2012 12:00AM
24942,20121128,6,1,1,81,223,Nov 28 2012 12:00AM
24943,20121128,6,1,1,82,22,Nov 28 2012 12:00AM
24944,20121128,6,1,1,83,76,Nov 28 2012 12:00AM
24945,20121128,6,1,1,84,62,Nov 28 2012 12:00AM
24946,20121128,6,1,1,85,60,Nov 28 2012 12:00AM
24947,20121128,6,1,1,87,340,Nov 28 2012 12:00AM
24948,20121128,6,1,1,89,146,Nov 28 2012 12:00AM
24949,20121128,6,1,1,90,224,Nov 28 2012 12:00AM
24950,20121128,6,1,1,91,-179,Nov 28 2012 12:00AM
24951,20121128,6,1,1,92,298,Nov 28 2012 12:00AM
24952,20121128,6,1,1,96,9,Nov 28 2012 12:00AM
24953,20121128,6,2,1,12,63879,Nov 28 2012 12:00AM
24954,20121128,6,2,1,60,4621,Nov 28 2012 12:00AM
24955,20121128,6,2,1,61,568,Nov 28 2012 12:00AM
24956,20121128,6,2,1,62,284,Nov 28 2012 12:00AM
24957,20121128,6,2,1,65,42,Nov 28 2012 12:00AM
24958,20121128,6,2,1,66,39,Nov 28 2012 12:00AM
24959,20121128,6,2,1,67,20,Nov 28 2012 12:00AM
24960,20121128,6,2,1,68,15,Nov 28 2012 12:00AM
24961,20121128,6,2,1,69,4,Nov 28 2012 12:00AM
24962,20121128,6,2,1,71,6,Nov 28 2012 12:00AM
24963,20121128,6,2,1,73,30,Nov 28 2012 12:00AM
24964,20121128,6,2,1,74,111,Nov 28 2012 12:00AM
24965,20121128,6,2,1,76,39,Nov 28 2012 12:00AM
24966,20121128,6,2,1,77,71,Nov 28 2012 12:00AM
24967,20121128,6,2,1,78,29,Nov 28 2012 12:00AM
24968,20121128,6,2,1,80,91,Nov 28 2012 12:00AM
24969,20121128,6,2,1,81,56,Nov 28 2012 12:00AM
24970,20121128,6,2,1,82,6,Nov 28 2012 12:00AM
24971,20121128,6,2,1,83,20,Nov 28 2012 12:00AM
24972,20121128,6,2,1,84,18,Nov 28 2012 12:00AM
24973,20121128,6,2,1,85,16,Nov 28 2012 12:00AM
24974,20121128,6,2,1,87,76,Nov 28 2012 12:00AM
24975,20121128,6,2,1,89,41,Nov 28 2012 12:00AM
24976,20121128,6,2,1,90,63,Nov 28 2012 12:00AM
24977,20121128,6,2,1,91,-50,Nov 28 2012 12:00AM
24978,20121128,6,2,1,92,84,Nov 28 2012 12:00AM
24979,20121128,6,2,1,96,2,Nov 28 2012 12:00AM
24980,20121128,6,3,1,10,1.13741e+006,Nov 28 2012 12:00AM
24981,20121128,6,3,1,11,854054,Nov 28 2012 12:00AM
24982,20121128,6,3,1,60,29009,Nov 28 2012 12:00AM
24983,20121128,6,3,1,61,2679,Nov 28 2012 12:00AM
24984,20121128,6,3,1,62,1488,Nov 28 2012 12:00AM
24985,20121128,6,3,1,65,217,Nov 28 2012 12:00AM
24986,20121128,6,3,1,66,197,Nov 28 2012 12:00AM
24987,20121128,6,3,1,67,102,Nov 28 2012 12:00AM
24988,20121128,6,3,1,68,78,Nov 28 2012 12:00AM
24989,20121128,6,3,1,69,22,Nov 28 2012 12:00AM
24990,20121128,6,3,1,71,30,Nov 28 2012 12:00AM
24991,20121128,6,3,1,73,162,Nov 28 2012 12:00AM
24992,20121128,6,3,1,74,130,Nov 28 2012 12:00AM
24993,20121128,6,3,1,76,213,Nov 28 2012 12:00AM
24994,20121128,6,3,1,77,382,Nov 28 2012 12:00AM
24995,20121128,6,3,1,78,127,Nov 28 2012 12:00AM
24996,20121128,6,3,1,80,529,Nov 28 2012 12:00AM
24997,20121128,6,3,1,81,327,Nov 28 2012 12:00AM
24998,20121128,6,3,1,82,34,Nov 28 2012 12:00AM
24999,20121128,6,3,1,83,121,Nov 28 2012 12:00AM
25000,20121128,6,3,1,84,109,Nov 28 2012 12:00AM
25001,20121128,6,3,1,85,97,Nov 28 2012 12:00AM
25002,20121128,6,3,1,87,416,Nov 28 2012 12:00AM
25003,20121128,6,3,1,89,253,Nov 28 2012 12:00AM
25004,20121128,6,3,1,90,389,Nov 28 2012 12:00AM
25005,20121128,6,3,1,91,-311,Nov 28 2012 12:00AM
25006,20121128,6,3,1,92,519,Nov 28 2012 12:00AM
25007,20121128,6,3,1,96,11,Nov 28 2012 12:00AM
25008,20121128,6,4,1,60,15672,Nov 28 2012 12:00AM
25009,20121128,6,4,1,61,1447,Nov 28 2012 12:00AM
25010,20121128,6,4,1,62,804,Nov 28 2012 12:00AM
25011,20121128,6,4,1,65,104,Nov 28 2012 12:00AM
25012,20121128,6,4,1,66,94,Nov 28 2012 12:00AM
25013,20121128,6,4,1,67,50,Nov 28 2012 12:00AM
25014,20121128,6,4,1,68,38,Nov 28 2012 12:00AM
25015,20121128,6,4,1,69,10,Nov 28 2012 12:00AM
25016,20121128,6,4,1,71,16,Nov 28 2012 12:00AM
25017,20121128,6,4,1,73,82,Nov 28 2012 12:00AM
25018,20121128,6,4,1,74,108,Nov 28 2012 12:00AM
25019,20121128,6,4,1,76,113,Nov 28 2012 12:00AM
25020,20121128,6,4,1,77,204,Nov 28 2012 12:00AM
25021,20121128,6,4,1,78,75,Nov 28 2012 12:00AM
25022,20121128,6,4,1,80,291,Nov 28 2012 12:00AM
25023,20121128,6,4,1,81,180,Nov 28 2012 12:00AM
25024,20121128,6,4,1,82,19,Nov 28 2012 12:00AM
25025,20121128,6,4,1,83,66,Nov 28 2012 12:00AM
25026,20121128,6,4,1,84,60,Nov 28 2012 12:00AM
25027,20121128,6,4,1,85,53,Nov 28 2012 12:00AM
25028,20121128,6,4,1,87,227,Nov 28 2012 12:00AM
25029,20121128,6,4,1,89,139,Nov 28 2012 12:00AM
25030,20121128,6,4,1,90,214,Nov 28 2012 12:00AM
25031,20121128,6,4,1,91,-171,Nov 28 2012 12:00AM
25032,20121128,6,4,1,92,285,Nov 28 2012 12:00AM
25033,20121128,6,4,1,96,6,Nov 28 2012 12:00AM
25034,20121128,6,5,1,60,11051,Nov 28 2012 12:00AM
25035,20121128,6,5,1,61,1360,Nov 28 2012 12:00AM
25036,20121128,6,5,1,62,907,Nov 28 2012 12:00AM
25037,20121128,6,5,1,65,116,Nov 28 2012 12:00AM
25038,20121128,6,5,1,66,106,Nov 28 2012 12:00AM
25039,20121128,6,5,1,67,54,Nov 28 2012 12:00AM
25040,20121128,6,5,1,68,41,Nov 28 2012 12:00AM
25041,20121128,6,5,1,69,12,Nov 28 2012 12:00AM
25042,20121128,6,5,1,71,18,Nov 28 2012 12:00AM
25043,20121128,6,5,1,73,74,Nov 28 2012 12:00AM
25044,20121128,6,5,1,74,152,Nov 28 2012 12:00AM
25045,20121128,6,5,1,76,85,Nov 28 2012 12:00AM
25046,20121128,6,5,1,77,154,Nov 28 2012 12:00AM
25047,20121128,6,5,1,78,44,Nov 28 2012 12:00AM
25048,20121128,6,5,1,80,164,Nov 28 2012 12:00AM
25049,20121128,6,5,1,81,102,Nov 28 2012 12:00AM
25050,20121128,6,5,1,82,10,Nov 28 2012 12:00AM
25051,20121128,6,5,1,83,34,Nov 28 2012 12:00AM
25052,20121128,6,5,1,84,29,Nov 28 2012 12:00AM
25053,20121128,6,5,1,85,27,Nov 28 2012 12:00AM
25054,20121128,6,5,1,87,151,Nov 28 2012 12:00AM
25055,20121128,6,5,1,89,67,Nov 28 2012 12:00AM
25056,20121128,6,5,1,90,103,Nov 28 2012 12:00AM
25057,20121128,6,5,1,91,-82,Nov 28 2012 12:00AM
25058,20121128,6,5,1,92,137,Nov 28 2012 12:00AM
25059,20121128,6,5,1,96,4,Nov 28 2012 12:00AM
25060,20121128,6,6,1,52,12537,Nov 28 2012 12:00AM
25061,20121128,6,6,1,53,16119,Nov 28 2012 12:00AM
25062,20121128,6,6,1,54,92,Nov 28 2012 12:00AM
25063,20121128,6,6,1,56,41712,Nov 28 2012 12:00AM
25064,20121128,6,6,1,57,8955,Nov 28 2012 12:00AM
25065,20121128,6,6,1,60,22856,Nov 28 2012 12:00AM
25066,20121128,6,6,1,61,1876,Nov 28 2012 12:00AM
25067,20121128,6,6,1,62,1876,Nov 28 2012 12:00AM
25068,20121128,6,6,1,63,3761,Nov 28 2012 12:00AM
25069,20121128,6,6,1,65,273,Nov 28 2012 12:00AM
25070,20121128,6,6,1,66,249,Nov 28 2012 12:00AM
25071,20121128,6,6,1,67,126,Nov 28 2012 12:00AM
25072,20121128,6,6,1,68,97,Nov 28 2012 12:00AM
25073,20121128,6,6,1,69,27,Nov 28 2012 12:00AM
25074,20121128,6,6,1,71,43,Nov 28 2012 12:00AM
25075,20121128,6,6,1,72,225,Nov 28 2012 12:00AM
25076,20121128,6,6,1,73,180,Nov 28 2012 12:00AM
25077,20121128,6,6,1,74,161,Nov 28 2012 12:00AM
25078,20121128,6,6,1,76,811,Nov 28 2012 12:00AM
25079,20121128,6,6,1,77,378,Nov 28 2012 12:00AM
25080,20121128,6,6,1,78,111,Nov 28 2012 12:00AM
25081,20121128,6,6,1,80,436,Nov 28 2012 12:00AM
25082,20121128,6,6,1,81,270,Nov 28 2012 12:00AM
25083,20121128,6,6,1,82,27,Nov 28 2012 12:00AM
25084,20121128,6,6,1,83,95,Nov 28 2012 12:00AM
25085,20121128,6,6,1,84,81,Nov 28 2012 12:00AM
25086,20121128,6,6,1,85,76,Nov 28 2012 12:00AM
25087,20121128,6,6,1,87,378,Nov 28 2012 12:00AM
25088,20121128,6,6,1,89,189,Nov 28 2012 12:00AM
25089,20121128,6,6,1,90,291,Nov 28 2012 12:00AM
25090,20121128,6,6,1,91,-233,Nov 28 2012 12:00AM
25091,20121128,6,6,1,92,388,Nov 28 2012 12:00AM
25092,20121128,6,6,1,96,10,Nov 28 2012 12:00AM
25093,20121128,6,6,1,97,326,Nov 28 2012 12:00AM
25094,20121128,6,6,1,99,47500,Nov 28 2012 12:00AM
25095,20121128,6,6,1,101,179100,Nov 28 2012 12:00AM
25096,20121128,6,7,1,4,272310,Nov 28 2012 12:00AM
25097,20121128,6,7,1,6,348283,Nov 28 2012 12:00AM
25098,20121128,6,7,1,7,11027,Nov 28 2012 12:00AM
25099,20121128,6,7,1,8,6965,Nov 28 2012 12:00AM
25100,20121128,6,7,1,13,52764,Nov 28 2012 12:00AM
25101,20121128,6,7,1,14,35524,Nov 28 2012 12:00AM
25102,20121128,6,7,1,15,71746,Nov 28 2012 12:00AM
25103,20121128,6,7,1,18,12485,Nov 28 2012 12:00AM
25104,20121128,6,7,1,19,39785,Nov 28 2012 12:00AM
25105,20121128,6,7,1,20,11486,Nov 28 2012 12:00AM
25106,20121128,6,7,1,21,120484,Nov 28 2012 12:00AM
25107,20121128,6,7,1,22,10603,Nov 28 2012 12:00AM
25108,20121128,6,7,1,23,4422,Nov 28 2012 12:00AM
25109,20121128,6,7,1,24,21743,Nov 28 2012 12:00AM
25110,20121128,6,7,1,28,19810,Nov 28 2012 12:00AM
25111,20121128,6,7,1,29,159582,Nov 28 2012 12:00AM
25112,20121128,6,7,1,31,95435,Nov 28 2012 12:00AM
25113,20121128,6,7,1,32,27465,Nov 28 2012 12:00AM
25114,20121128,6,7,1,33,23999,Nov 28 2012 12:00AM
25115,20121128,6,7,1,34,26574,Nov 28 2012 12:00AM
25116,20121128,6,7,1,35,116215,Nov 28 2012 12:00AM
25117,20121128,6,7,1,37,102582,Nov 28 2012 12:00AM
25118,20121128,6,7,1,38,29150,Nov 28 2012 12:00AM
25119,20121128,6,7,1,39,100679,Nov 28 2012 12:00AM
25120,20121128,6,7,1,40,28910,Nov 28 2012 12:00AM
25121,20121128,6,7,1,43,2.3741e+006,Nov 28 2012 12:00AM
25122,20121128,6,7,1,46,-49545,Nov 28 2012 12:00AM
25123,20121128,6,7,1,100,20008,Nov 28 2012 12:00AM
25124,20121128,7,1,1,60,68889,Nov 28 2012 12:00AM
25125,20121128,7,1,1,61,7068,Nov 28 2012 12:00AM
25126,20121128,7,1,1,62,4948,Nov 28 2012 12:00AM
25127,20121128,7,1,1,65,744,Nov 28 2012 12:00AM
25128,20121128,7,1,1,66,677,Nov 28 2012 12:00AM
25129,20121128,7,1,1,67,348,Nov 28 2012 12:00AM
25130,20121128,7,1,1,68,264,Nov 28 2012 12:00AM
25131,20121128,7,1,1,69,74,Nov 28 2012 12:00AM
25132,20121128,7,1,1,71,109,Nov 28 2012 12:00AM
25133,20121128,7,1,1,73,499,Nov 28 2012 12:00AM
25134,20121128,7,1,1,74,382,Nov 28 2012 12:00AM
25135,20121128,7,1,1,76,594,Nov 28 2012 12:00AM
25136,20121128,7,1,1,77,1069,Nov 28 2012 12:00AM
25137,20121128,7,1,1,78,326,Nov 28 2012 12:00AM
25138,20121128,7,1,1,80,1360,Nov 28 2012 12:00AM
25139,20121128,7,1,1,81,842,Nov 28 2012 12:00AM
25140,20121128,7,1,1,82,87,Nov 28 2012 12:00AM
25141,20121128,7,1,1,83,306,Nov 28 2012 12:00AM
25142,20121128,7,1,1,84,276,Nov 28 2012 12:00AM
25143,20121128,7,1,1,85,245,Nov 28 2012 12:00AM
25144,20121128,7,1,1,87,1080,Nov 28 2012 12:00AM
25145,20121128,7,1,1,89,269,Nov 28 2012 12:00AM
25146,20121128,7,1,1,90,414,Nov 28 2012 12:00AM
25147,20121128,7,1,1,91,-331,Nov 28 2012 12:00AM
25148,20121128,7,1,1,92,552,Nov 28 2012 12:00AM
25149,20121128,7,1,1,94,434,Nov 28 2012 12:00AM
25150,20121128,7,1,1,96,12,Nov 28 2012 12:00AM
25151,20121128,7,2,1,12,210310,Nov 28 2012 12:00AM
25152,20121128,7,6,1,52,48533,Nov 28 2012 12:00AM
25153,20121128,7,6,1,53,9100,Nov 28 2012 12:00AM
25154,20121128,7,6,1,54,7450,Nov 28 2012 12:00AM
25155,20121128,7,6,1,56,143267,Nov 28 2012 12:00AM
25156,20121128,7,6,1,57,30333,Nov 28 2012 12:00AM
25157,20121128,7,6,1,60,55434,Nov 28 2012 12:00AM
25158,20121128,7,6,1,61,4550,Nov 28 2012 12:00AM
25159,20121128,7,6,1,62,4550,Nov 28 2012 12:00AM
25160,20121128,7,6,1,63,18200,Nov 28 2012 12:00AM
25161,20121128,7,6,1,65,612,Nov 28 2012 12:00AM
25162,20121128,7,6,1,66,556,Nov 28 2012 12:00AM
25163,20121128,7,6,1,67,279,Nov 28 2012 12:00AM
25164,20121128,7,6,1,68,207,Nov 28 2012 12:00AM
25165,20121128,7,6,1,69,61,Nov 28 2012 12:00AM
25166,20121128,7,6,1,71,93,Nov 28 2012 12:00AM
25167,20121128,7,6,1,72,606,Nov 28 2012 12:00AM
25168,20121128,7,6,1,73,386,Nov 28 2012 12:00AM
25169,20121128,7,6,1,74,386,Nov 28 2012 12:00AM
25170,20121128,7,6,1,76,5356,Nov 28 2012 12:00AM
25171,20121128,7,6,1,77,818,Nov 28 2012 12:00AM
25172,20121128,7,6,1,78,248,Nov 28 2012 12:00AM
25173,20121128,7,6,1,80,992,Nov 28 2012 12:00AM
25174,20121128,7,6,1,81,614,Nov 28 2012 12:00AM
25175,20121128,7,6,1,82,63,Nov 28 2012 12:00AM
25176,20121128,7,6,1,83,221,Nov 28 2012 12:00AM
25177,20121128,7,6,1,84,198,Nov 28 2012 12:00AM
25178,20121128,7,6,1,85,177,Nov 28 2012 12:00AM
25179,20121128,7,6,1,87,810,Nov 28 2012 12:00AM
25180,20121128,7,6,1,89,193,Nov 28 2012 12:00AM
25181,20121128,7,6,1,90,297,Nov 28 2012 12:00AM
25182,20121128,7,6,1,91,-238,Nov 28 2012 12:00AM
25183,20121128,7,6,1,92,396,Nov 28 2012 12:00AM
25184,20121128,7,6,1,94,74837,Nov 28 2012 12:00AM
25185,20121128,7,6,1,96,9,Nov 28 2012 12:00AM
25186,20121128,7,6,1,97,1696,Nov 28 2012 12:00AM
25187,20121128,7,6,1,99,71000,Nov 28 2012 12:00AM
25188,20121128,7,6,1,101,606666,Nov 28 2012 12:00AM
25189,20121128,7,7,1,4,1.04626e+006,Nov 28 2012 12:00AM
25190,20121128,7,7,1,6,954551,Nov 28 2012 12:00AM
25191,20121128,7,7,1,7,33598,Nov 28 2012 12:00AM
25192,20121128,7,7,1,8,19091,Nov 28 2012 12:00AM
25193,20121128,7,7,1,13,153205,Nov 28 2012 12:00AM
25194,20121128,7,7,1,14,90682,Nov 28 2012 12:00AM
25195,20121128,7,7,1,15,208092,Nov 28 2012 12:00AM
25196,20121128,7,7,1,18,12485,Nov 28 2012 12:00AM
25197,20121128,7,7,1,19,39785,Nov 28 2012 12:00AM
25198,20121128,7,7,1,20,12235,Nov 28 2012 12:00AM
25199,20121128,7,7,1,21,53990,Nov 28 2012 12:00AM
25200,20121128,7,7,1,22,10710,Nov 28 2012 12:00AM
25201,20121128,7,7,1,23,4422,Nov 28 2012 12:00AM
25202,20121128,7,7,1,24,24008,Nov 28 2012 12:00AM
25203,20121128,7,7,1,28,20405,Nov 28 2012 12:00AM
25204,20121128,7,7,1,29,169992,Nov 28 2012 12:00AM
25205,20121128,7,7,1,31,55583,Nov 28 2012 12:00AM
25206,20121128,7,7,1,32,30356,Nov 28 2012 12:00AM
25207,20121128,7,7,1,33,26181,Nov 28 2012 12:00AM
25208,20121128,7,7,1,34,72164,Nov 28 2012 12:00AM
25209,20121128,7,7,1,35,107276,Nov 28 2012 12:00AM
25210,20121128,7,7,1,37,106605,Nov 28 2012 12:00AM
25211,20121128,7,7,1,38,31912,Nov 28 2012 12:00AM
25212,20121128,7,7,1,39,55583,Nov 28 2012 12:00AM
25213,20121128,7,7,1,40,29778,Nov 28 2012 12:00AM
25214,20121128,7,7,1,43,20495,Nov 28 2012 12:00AM
25215,20121128,7,7,1,46,2.12748e+006,Nov 28 2012 12:00AM
25216,20121128,7,7,1,100,19612,Nov 28 2012 12:00AM
25217,20121128,8,1,1,60,96677.1,Nov 28 2012 12:00AM
25218,20121128,8,1,1,61,7936.08,Nov 28 2012 12:00AM
25219,20121128,8,1,1,62,4960.26,Nov 28 2012 12:00AM
25220,20121128,8,1,1,65,701.09,Nov 28 2012 12:00AM
25221,20121128,8,1,1,66,637.46,Nov 28 2012 12:00AM
25222,20121128,8,1,1,67,334.42,Nov 28 2012 12:00AM
25223,20121128,8,1,1,68,251.09,Nov 28 2012 12:00AM
25224,20121128,8,1,1,69,70.78,Nov 28 2012 12:00AM
25225,20121128,8,1,1,71,108.66,Nov 28 2012 12:00AM
25226,20121128,8,1,1,73,542,Nov 28 2012 12:00AM
25227,20121128,8,1,1,74,442,Nov 28 2012 12:00AM
25228,20121128,8,1,1,76,751.1,Nov 28 2012 12:00AM
25229,20121128,8,1,1,77,1351.11,Nov 28 2012 12:00AM
25230,20121128,8,1,1,78,435.94,Nov 28 2012 12:00AM
25231,20121128,8,1,1,80,1698.08,Nov 28 2012 12:00AM
25232,20121128,8,1,1,81,1051.1,Nov 28 2012 12:00AM
25233,20121128,8,1,1,82,105.63,Nov 28 2012 12:00AM
25234,20121128,8,1,1,83,367.75,Nov 28 2012 12:00AM
25235,20121128,8,1,1,84,317.75,Nov 28 2012 12:00AM
25236,20121128,8,1,1,85,295.03,Nov 28 2012 12:00AM
25237,20121128,8,1,1,87,1501.11,Nov 28 2012 12:00AM
25238,20121128,8,1,1,89,310.18,Nov 28 2012 12:00AM
25239,20121128,8,1,1,90,475.33,Nov 28 2012 12:00AM
25240,20121128,8,1,1,91,-377.7,Nov 28 2012 12:00AM
25241,20121128,8,1,1,92,634.43,Nov 28 2012 12:00AM
25242,20121128,8,1,1,94,542,Nov 28 2012 12:00AM
25243,20121128,8,1,1,96,11,Nov 28 2012 12:00AM
25244,20121128,8,2,1,12,274112,Nov 28 2012 12:00AM
25245,20121128,8,2,1,60,46209.5,Nov 28 2012 12:00AM
25246,20121128,8,2,1,61,4267.83,Nov 28 2012 12:00AM
25247,20121128,8,2,1,62,3319.32,Nov 28 2012 12:00AM
25248,20121128,8,2,1,65,448.06,Nov 28 2012 12:00AM
25249,20121128,8,2,1,66,407.15,Nov 28 2012 12:00AM
25250,20121128,8,2,1,67,205.63,Nov 28 2012 12:00AM
25251,20121128,8,2,1,68,160.18,Nov 28 2012 12:00AM
25252,20121128,8,2,1,69,46.54,Nov 28 2012 12:00AM
25253,20121128,8,2,1,71,69.26,Nov 28 2012 12:00AM
25254,20121128,8,2,1,73,305.63,Nov 28 2012 12:00AM
25255,20121128,8,2,1,74,490.48,Nov 28 2012 12:00AM
25256,20121128,8,2,1,76,367.75,Nov 28 2012 12:00AM
25257,20121128,8,2,1,77,661.7,Nov 28 2012 12:00AM
25258,20121128,8,2,1,78,217.75,Nov 28 2012 12:00AM
25259,20121128,8,2,1,80,811.7,Nov 28 2012 12:00AM
25260,20121128,8,2,1,81,502.61,Nov 28 2012 12:00AM
25261,20121128,8,2,1,82,51.08,Nov 28 2012 12:00AM
25262,20121128,8,2,1,83,179.87,Nov 28 2012 12:00AM
25263,20121128,8,2,1,84,158.66,Nov 28 2012 12:00AM
25264,20121128,8,2,1,85,143.51,Nov 28 2012 12:00AM
25265,20121128,8,2,1,87,682.91,Nov 28 2012 12:00AM
25266,20121128,8,2,1,89,154.11,Nov 28 2012 12:00AM
25267,20121128,8,2,1,90,237.45,Nov 28 2012 12:00AM
25268,20121128,8,2,1,91,-188.31,Nov 28 2012 12:00AM
25269,20121128,8,2,1,92,316.24,Nov 28 2012 12:00AM
25270,20121128,8,2,1,94,261.69,Nov 28 2012 12:00AM
25271,20121128,8,2,1,96,5,Nov 28 2012 12:00AM
25272,20121128,8,6,1,52,8063.35,Nov 28 2012 12:00AM
25273,20121128,8,6,1,53,12093.7,Nov 28 2012 12:00AM
25274,20121128,8,6,1,54,988.98,Nov 28 2012 12:00AM
25275,20121128,8,6,1,56,216217,Nov 28 2012 12:00AM
25276,20121128,8,6,1,57,20156,Nov 28 2012 12:00AM
25277,20121128,8,6,1,60,44850.4,Nov 28 2012 12:00AM
25278,20121128,8,6,1,61,4602.68,Nov 28 2012 12:00AM
25279,20121128,8,6,1,62,3222.35,Nov 28 2012 12:00AM
25280,20121128,8,6,1,63,40310.9,Nov 28 2012 12:00AM
25281,20121128,8,6,1,65,432.91,Nov 28 2012 12:00AM
25282,20121128,8,6,1,66,393.51,Nov 28 2012 12:00AM
25283,20121128,8,6,1,67,205.63,Nov 28 2012 12:00AM
25284,20121128,8,6,1,68,152.6,Nov 28 2012 12:00AM
25285,20121128,8,6,1,69,45.02,Nov 28 2012 12:00AM
25286,20121128,8,6,1,71,69.26,Nov 28 2012 12:00AM
25287,20121128,8,6,1,72,1613.23,Nov 28 2012 12:00AM
25288,20121128,8,6,1,73,296.54,Nov 28 2012 12:00AM
25289,20121128,8,6,1,74,482.91,Nov 28 2012 12:00AM
25290,20121128,8,6,1,76,6623.93,Nov 28 2012 12:00AM
25291,20121128,8,6,1,77,661.7,Nov 28 2012 12:00AM
25292,20121128,8,6,1,78,223.81,Nov 28 2012 12:00AM
25293,20121128,8,6,1,80,828.37,Nov 28 2012 12:00AM
25294,20121128,8,6,1,81,513.21,Nov 28 2012 12:00AM
25295,20121128,8,6,1,82,54.11,Nov 28 2012 12:00AM
25296,20121128,8,6,1,83,187.45,Nov 28 2012 12:00AM
25297,20121128,8,6,1,84,166.24,Nov 28 2012 12:00AM
